"Li7_Ca43_umol_mol","X_B11_Ca43_mmol_mol","X_Mg24_Ca43_mmol_mol","P31_Ca43_mmol_mol","S34_Ca43_mmol_mol","K39_Ca43_mmol_mol","X_Mn55_Ca43_umol_mol","X_Cu63_Ca43_umol_mol","X_Zn66_Ca43_umol_mol","X_Sr88_Ca43_mmol_mol","X_Ba138_Ca43_umol_mol","Pb208_Ca43_umol_mol","time"
"4.555","0.023","0.361","0.288","1.094","1.029","11.294","0.549","10.506","3.418","2.103","0.251",131.276
"4.002","0.025","0.369","0.264","1.133","1.039","11.783","0.574","11.591","3.422","2.167","0.260",131.626
"4.279","0.027","0.382","0.241","1.163","1.071","11.991","0.584","12.456","3.419","2.094","0.285",131.976
"6.130","0.057","0.397","0.251","1.114","1.081","11.588","0.613","12.775","3.453","1.890","0.286",132.326
"6.828","0.055","0.381","0.242","1.088","1.044","10.466","0.656","13.627","3.421","1.838","0.267",132.676
"6.481","0.064","0.367","0.239","1.049","1.018","10.174","0.582","13.793","3.391","1.835","0.276",133.026
"4.841","0.047","0.348","0.201","1.100","1.017","10.052","0.480","12.482","3.309","1.697","0.238",133.376
"4.414","0.048","0.348","0.170","1.118","1.037","10.497","0.373","9.796","3.356","1.605","0.223",133.726
"5.302","0.039","0.354","0.157","1.127","1.059","10.571","0.501","7.660","3.434","1.415","0.182",134.076
"4.833","0.030","0.364","0.205","1.075","1.060","10.506","0.537","6.398","3.486","1.383","0.188",134.426
"5.510","0.029","0.376","0.230","1.049","1.082","10.242","0.554","7.486","3.453","1.493","0.203",134.776
"5.672","0.027","0.368","0.225","1.078","1.067","9.934","0.412","8.106","3.496","1.526","0.240",135.126
"5.636","0.023","0.365","0.209","1.081","1.081","9.219","0.390","8.656","3.453","1.468","0.251",135.476
"5.176","0.024","0.347","0.221","1.106","1.065","8.845","0.352","7.849","3.461","1.299","0.225",135.826
"4.627","0.026","0.346","0.225","1.076","1.066","8.011","0.324","7.027","3.431","1.352","0.189",136.176
"4.876","0.028","0.354","0.213","1.122","1.071","8.324","0.400","7.054","3.601","1.524","0.197",136.526
"5.694","0.028","0.370","0.173","1.145","1.101","8.347","0.457","7.777","3.687","1.541","0.228",136.876
"5.623","0.027","0.373","0.175","1.155","1.104","9.110","0.577","8.068","3.665","1.492","0.220",137.226
"4.917","0.028","0.362","0.173","1.153","1.085","9.253","0.618","7.867","3.551","1.272","0.217",137.576
"4.383","0.027","0.355","0.184","1.113","1.077","9.392","0.573","7.378","3.476","1.174","0.219",137.926
"5.015","0.027","0.357","0.184","1.105","1.102","9.132","0.562","7.131","3.482","1.114","0.227",138.277
"5.174","0.028","0.363","0.191","1.120","1.139","9.074","0.485","8.092","3.590","1.312","0.258",138.627
"5.972","0.029","0.358","0.195","1.158","1.144","8.640","0.520","8.247","3.630","1.412","0.283",138.977
"4.586","0.032","0.354","0.184","1.161","1.128","8.828","0.581","8.525","3.615","1.420","0.291",139.327
"4.741","0.028","0.348","0.193","1.155","1.097","8.319","0.599","6.912","3.501","1.287","0.252",139.677
"4.360","0.028","0.356","0.218","1.130","1.113","8.226","0.634","5.286","3.580","1.229","0.211",140.027
"4.918","0.027","0.358","0.229","1.143","1.123","7.415","0.513","5.636","3.586","1.256","0.243",140.377
"5.043","0.030","0.355","0.204","1.134","1.119","7.346","0.501","6.259","3.488","1.257","0.256",140.727
"5.268","0.029","0.350","0.184","1.144","1.106","7.182","0.476","6.883","3.355","1.271","0.268",141.077
"4.879","0.027","0.348","0.171","1.125","1.106","6.907","0.497","5.877","3.281","1.200","0.218",141.427
"4.692","0.025","0.354","0.168","1.122","1.128","6.422","0.474","4.765","3.341","1.087","0.185",141.777
"4.765","0.028","0.349","0.158","1.101","1.142","6.249","0.465","4.997","3.343","0.974","0.181",142.127
"4.987","0.027","0.356","0.160","1.074","1.143","6.442","0.464","5.242","3.311","0.894","0.181",142.477
"5.517","0.028","0.359","0.161","1.110","1.154","6.568","0.461","5.405","3.298","0.888","0.194",142.827
"5.196","0.027","0.358","0.142","1.105","1.148","6.289","0.429","5.536","3.322","0.937","0.199",143.177
"4.942","0.027","0.364","0.139","1.150","1.187","6.005","0.411","5.201","3.340","1.023","0.198",143.527
"5.358","0.029","0.351","0.164","1.122","1.186","6.001","0.468","5.079","3.342","1.043","0.172",143.877
"5.086","0.027","0.362","0.200","1.145","1.187","5.812","0.473","5.387","3.300","1.063","0.177",144.227
"4.957","0.031","0.355","0.205","1.154","1.152","5.822","0.466","6.132","3.327","1.196","0.215",144.577
"4.369","0.028","0.360","0.204","1.156","1.144","5.646","0.387","7.396","3.304","1.418","0.282",144.927
"4.208","0.027","0.354","0.170","1.149","1.144","5.775","0.472","7.867","3.277","1.539","0.311",145.277
"4.825","0.028","0.352","0.181","1.142","1.165","5.958","0.504","7.743","3.343","1.614","0.328",145.627
"4.786","0.030","0.352","0.175","1.131","1.154","6.194","0.486","8.023","3.387","1.472","0.310",145.977
"4.699","0.031","0.358","0.200","1.150","1.165","6.625","0.458","7.690","3.535","1.415","0.301",146.327
"4.534","0.031","0.348","0.217","1.160","1.173","6.465","0.453","8.782","3.473","1.229","0.296",146.678
"4.315","0.031","0.356","0.229","1.164","1.192","6.677","0.522","8.301","3.437","1.164","0.282",147.028
"4.575","0.029","0.359","0.230","1.177","1.202","6.366","0.446","7.093","3.332","1.067","0.242",147.378
"5.355","0.028","0.371","0.201","1.172","1.185","6.291","0.402","6.230","3.351","1.009","0.246",147.728
"5.077","0.027","0.357","0.172","1.151","1.188","5.923","0.484","5.468","3.324","1.026","0.285",148.078
"5.882","0.029","0.356","0.162","1.144","1.215","6.015","0.520","6.145","3.427","1.041","0.314",148.428
"4.676","0.025","0.349","0.154","1.118","1.191","6.226","0.533","5.624","3.387","1.076","0.287",148.778
"5.082","0.027","0.354","0.168","1.156","1.211","6.605","0.499","5.490","3.424","1.082","0.202",149.128
"3.871","0.026","0.341","0.169","1.088","1.176","6.947","0.497","5.040","3.316","1.077","0.185",149.478
"4.472","0.031","0.342","0.186","1.091","1.231","7.513","0.496","5.146","3.207","1.105","0.185",149.828
"4.535","0.026","0.343","0.184","1.082","1.230","8.081","0.439","5.224","3.117","1.051","0.248",150.178
"4.835","0.027","0.349","0.188","1.160","1.245","8.604","0.380","5.235","3.048","1.000","0.273",150.528
"5.374","0.025","0.359","0.181","1.188","1.261","8.698","0.377","4.586","3.119","0.942","0.257",150.878
"5.043","0.027","0.354","0.177","1.212","1.271","8.855","0.336","4.225","3.209","0.941","0.214",151.228
"4.402","0.026","0.358","0.199","1.196","1.277","8.485","0.345","4.722","3.184","1.018","0.201",151.578
"4.247","0.029","0.352","0.188","1.182","1.246","7.999","0.374","4.863","3.287","0.973","0.205",151.928
"4.056","0.029","0.364","0.202","1.169","1.263","7.384","0.396","4.874","3.262","1.018","0.206",152.277
"4.433","0.029","0.364","0.206","1.143","1.276","6.947","0.418","3.982","3.344","0.969","0.164",152.628
"3.588","0.030","0.368","0.207","1.148","1.299","6.888","0.495","3.182","3.286","0.981","0.138",152.978
"4.187","0.029","0.366","0.185","1.076","1.313","7.017","0.541","2.924","3.267","0.922","0.149",153.328
"3.778","0.028","0.366","0.167","1.098","1.347","7.517","0.599","3.021","3.257","0.977","0.159",153.678
"4.534","0.025","0.359","0.172","1.096","1.379","9.018","0.592","3.969","3.226","1.013","0.210",154.028
"5.051","0.026","0.362","0.186","1.173","1.390","9.791","0.566","4.757","3.184","1.034","0.224",154.378
"4.846","0.024","0.366","0.192","1.163","1.362","10.419","0.570","4.668","3.192","0.988","0.219",154.728
"4.705","0.024","0.367","0.190","1.187","1.363","10.018","0.481","4.172","3.214","0.990","0.196",155.078
"3.863","0.025","0.364","0.189","1.162","1.340","9.818","0.477","3.790","3.207","1.064","0.191",155.429
"4.363","0.026","0.365","0.164","1.173","1.353","9.147","0.524","3.298","3.160","1.122","0.212",155.779
"4.023","0.025","0.363","0.164","1.129","1.325","8.600","0.473","3.177","3.158","1.159","0.233",156.129
"4.428","0.024","0.351","0.147","1.109","1.325","7.857","0.454","2.653","3.194","1.107","0.177",156.479
"5.584","0.025","0.348","0.160","1.125","1.346","7.613","0.333","2.785","3.287","1.061","0.153",156.829
"6.082","0.026","0.347","0.171","1.188","1.357","7.382","0.395","3.153","3.322","1.097","0.134",157.179
"5.411","0.026","0.348","0.197","1.196","1.370","7.217","0.385","3.618","3.359","1.151","0.163",157.529
"5.270","0.024","0.353","0.204","1.190","1.361","7.139","0.416","4.661","3.336","1.253","0.188",157.879
"5.763","0.025","0.362","0.207","1.144","1.346","7.085","0.432","5.450","3.213","1.227","0.184",158.229
"6.753","0.025","0.371","0.194","1.163","1.351","7.166","0.419","5.414","3.206","1.109","0.192",158.579
"5.939","0.025","0.369","0.175","1.171","1.373","6.890","0.449","4.611","3.235","1.014","0.153",158.929
"4.352","0.022","0.364","0.164","1.176","1.422","6.793","0.395","3.425","3.269","0.822","0.131",159.279
"4.289","0.023","0.367","0.182","1.141","1.446","6.595","0.435","3.103","3.294","0.893","0.117",159.629
"4.476","0.020","0.358","0.201","1.101","1.437","6.463","0.427","3.764","3.238","0.825","0.133",159.979
"4.954","0.022","0.354","0.202","1.085","1.416","6.191","0.438","3.448","3.270","0.899","0.106",160.329
"4.870","0.021","0.352","0.170","1.117","1.433","6.564","0.440","3.831","3.293","0.840","0.123",160.679
"4.983","0.023","0.353","0.184","1.144","1.463","6.712","0.515","3.913","3.278","0.881","0.140",161.029
"5.923","0.025","0.369","0.197","1.163","1.510","6.758","0.472","4.444","3.345","0.883","0.191",161.379
"5.607","0.024","0.361","0.233","1.124","1.473","6.426","0.389","5.231","3.269","0.909","0.244",161.729
"5.796","0.026","0.355","0.231","1.121","1.435","6.270","0.324","5.357","3.237","0.800","0.230",162.079
"5.183","0.024","0.339","0.226","1.106","1.410","6.216","0.411","5.344","3.232","0.754","0.202",162.429
"4.826","0.024","0.335","0.195","1.140","1.415","5.789","0.470","4.071","3.230","0.638","0.144",162.779
"4.700","0.024","0.340","0.164","1.147","1.413","5.614","0.432","3.354","3.186","0.703","0.134",163.129
"3.829","0.025","0.344","0.183","1.166","1.431","5.306","0.359","3.418","3.152","0.731","0.148",163.479
"4.033","0.027","0.342","0.210","1.167","1.433","5.203","0.407","4.270","3.096","0.725","0.156",163.83
"4.029","0.025","0.337","0.215","1.149","1.436","5.309","0.491","4.155","3.144","0.664","0.159",164.18
"4.445","0.025","0.333","0.201","1.175","1.421","5.426","0.558","3.718","3.187","0.614","0.144",164.53
"4.710","0.026","0.329","0.178","1.132","1.415","5.297","0.534","3.225","3.298","0.691","0.125",164.88
"4.647","0.024","0.326","0.175","1.112","1.462","5.209","0.426","3.407","3.333","0.699","0.131",165.23
"4.952","0.023","0.332","0.164","1.078","1.499","5.097","0.465","4.196","3.312","0.723","0.162",165.58
"4.481","0.023","0.348","0.175","1.141","1.552","5.252","0.437","4.552","3.307","0.674","0.150",165.93
"4.417","0.028","0.352","0.199","1.151","1.534","5.086","0.445","4.341","3.385","0.641","0.140",166.28
"4.057","0.029","0.349","0.193","1.141","1.459","4.609","0.430","3.776","3.324","0.592","0.108",166.63
"3.854","0.030","0.356","0.183","1.120","1.431","4.463","0.479","3.463","3.343","0.598","0.109",166.98
"4.392","0.028","0.361","0.181","1.155","1.450","4.492","0.494","3.821","3.339","0.583","0.137",167.33
"4.109","0.030","0.357","0.200","1.159","1.474","4.709","0.433","5.571","3.410","0.711","0.181",167.68
"4.528","0.024","0.349","0.210","1.139","1.449","4.390","0.400","5.610","3.410","0.769","0.183",168.03
"4.425","0.026","0.346","0.182","1.112","1.413","4.053","0.417","5.242","3.385","0.792","0.153",168.38
"5.808","0.027","0.349","0.180","1.108","1.458","4.102","0.392","3.523","3.347","0.695","0.116",168.73
"5.959","0.030","0.352","0.175","1.113","1.467","4.348","0.315","3.055","3.300","0.726","0.122",169.08
"5.513","0.028","0.351","0.172","1.132","1.462","4.398","0.243","3.848","3.310","0.763","0.144",169.43
"5.381","0.024","0.358","0.149","1.134","1.439","4.274","0.263","5.528","3.382","0.797","0.185",169.78
"5.384","0.025","0.355","0.135","1.139","1.449","4.262","0.360","7.118","3.404","0.752","0.221",170.13
"5.218","0.027","0.357","0.152","1.128","1.448","4.436","0.396","7.300","3.427","0.734","0.216",170.48
"4.544","0.029","0.350","0.184","1.160","1.471","4.241","0.421","6.180","3.465","0.702","0.156",170.83
"4.665","0.026","0.340","0.213","1.131","1.495","3.951","0.374","5.144","3.493","0.721","0.109",171.18
"4.741","0.024","0.339","0.224","1.162","1.518","3.676","0.505","4.909","3.493","0.704","0.113",171.53
"4.438","0.023","0.345","0.212","1.125","1.508","3.744","0.408","9.580","3.338","0.668","0.137",171.88
"4.499","0.024","0.358","0.224","1.162","1.531","3.810","0.529","16.410","3.380","0.628","0.201",172.23
"4.464","0.022","0.358","0.219","1.108","1.515","3.440","0.584","28.018","3.310","0.624","0.193",172.581
"4.569","0.025","0.350","0.231","1.115","1.507","2.934","0.692","35.326","3.417","0.687","0.208",172.931
"4.093","0.023","0.347","0.198","1.103","1.480","2.970","0.595","39.240","3.320","0.715","0.211",173.281
"3.704","0.026","0.345","0.211","1.106","1.451","3.101","0.485","55.766","3.339","0.665","0.220",173.631
"3.139","0.024","0.345","0.197","1.104","1.416","3.534","0.455","49.418","3.253","0.654","0.207",173.981
"3.402","0.024","0.337","0.200","1.109","1.399","3.378","0.351","40.048","3.256","0.689","0.146",174.331
"3.433","0.027","0.348","0.179","1.137","1.428","3.659","0.320","12.914","3.196","0.765","0.109",174.681
"5.243","0.028","0.349","0.181","1.155","1.468","3.797","0.288","6.962","3.294","0.848","0.084",175.031
"5.193","0.032","0.353","0.190","1.134","1.475","4.146","0.465","5.580","3.305","0.782","0.094",175.381
"5.450","0.030","0.339","0.213","1.116","1.481","3.765","0.466","5.797","3.423","0.785","0.120",175.731
"3.887","0.029","0.333","0.221","1.101","1.445","3.450","0.474","6.062","3.345","0.743","0.166",176.081
"3.584","0.028","0.325","0.221","1.115","1.418","3.161","0.379","5.947","3.293","0.717","0.185",176.431
"2.735","0.027","0.333","0.203","1.139","1.425","3.331","0.336","5.350","3.217","0.707","0.192",176.78
"3.017","0.026","0.327","0.178","1.150","1.445","3.413","0.316","4.568","3.192","0.621","0.183",177.131
"3.534","0.025","0.327","0.170","1.130","1.457","3.578","0.347","3.916","3.198","0.648","0.172",177.481
"4.597","0.027","0.325","0.174","1.107","1.442","3.500","0.369","4.082","3.234","0.633","0.162",177.831
"4.417","0.024","0.325","0.190","1.109","1.405","3.466","0.483","4.102","3.270","0.624","0.159",178.181
"4.009","0.025","0.323","0.190","1.135","1.398","3.539","0.493","3.948","3.266","0.626","0.143",178.531
"3.497","0.023","0.317","0.178","1.144","1.386","3.345","0.446","3.553","3.251","0.643","0.132",178.881
"4.788","0.025","0.331","0.162","1.137","1.411","3.263","0.472","3.790","3.303","0.716","0.133",179.231
"5.741","0.023","0.348","0.156","1.153","1.436","2.908","0.453","4.050","3.447","0.710","0.180",179.581
"6.145","0.022","0.354","0.161","1.136","1.450","3.083","0.532","5.529","3.489","0.776","0.240",179.931
"4.658","0.023","0.349","0.189","1.134","1.407","3.101","0.396","5.282","3.452","0.770","0.244",180.281
"4.403","0.025","0.332","0.215","1.133","1.363","3.300","0.426","4.569","3.379","0.737","0.187",180.631
"4.580","0.022","0.324","0.223","1.149","1.325","3.432","0.374","3.114","3.356","0.698","0.132",180.982
"5.768","0.021","0.324","0.191","1.195","1.349","3.442","0.403","2.384","3.486","0.778","0.087",181.332
"5.820","0.021","0.338","0.160","1.201","1.376","3.209","0.397","2.523","3.539","0.789","0.116",181.682
"7.580","0.026","0.344","0.149","1.196","1.427","3.260","0.496","2.771","3.576","0.748","0.128",182.032
"6.859","0.028","0.346","0.170","1.172","1.423","3.439","0.504","2.634","3.508","0.651","0.146",182.382
"6.157","0.028","0.338","0.195","1.136","1.416","3.450","0.528","2.443","3.612","0.733","0.171",182.732
"5.189","0.026","0.328","0.189","1.127","1.365","3.179","0.461","2.420","3.602","0.877","0.155",183.082
"4.823","0.025","0.328","0.183","1.103","1.390","2.935","0.640","2.438","3.615","0.918","0.157",183.432
"5.164","0.027","0.325","0.182","1.129","1.399","2.927","0.539","3.182","3.580","0.941","0.163",183.782
"4.198","0.030","0.327","0.194","1.124","1.384","2.748","0.557","3.424","3.611","0.890","0.172",184.132
"4.434","0.027","0.317","0.203","1.149","1.378","2.613","0.334","3.422","3.662","0.863","0.173",184.482
"5.546","0.023","0.318","0.196","1.159","1.357","2.696","0.454","3.173","3.639","0.769","0.167",184.832
"6.166","0.024","0.310","0.177","1.169","1.382","2.616","0.440","2.911","3.594","0.742","0.156",185.182
"6.947","0.025","0.315","0.178","1.161","1.346","2.636","0.557","3.010","3.551","0.706","0.168",185.532
"5.642","0.024","0.323","0.173","1.173","1.334","2.529","0.515","3.107","3.606","0.836","0.128",185.882
"5.362","0.025","0.335","0.178","1.203","1.315","2.620","0.434","2.907","3.800","0.876","0.141",186.232
"5.876","0.023","0.334","0.190","1.215","1.305","2.678","0.375","3.105","3.884","0.921","0.128",186.581
"5.922","0.026","0.332","0.194","1.195","1.297","2.409","0.352","2.727","3.890","0.856","0.123",186.932
"5.306","0.023","0.326","0.207","1.181","1.328","2.063","0.364","2.547","3.869","0.921","0.108",187.282
"3.392","0.025","0.329","0.190","1.158","1.349","1.992","0.408","2.910","3.797","1.013","0.101",187.632
"3.445","0.027","0.321","0.201","1.106","1.330","2.103","0.525","3.497","3.727","0.968","0.142",187.982
"3.307","0.028","0.314","0.241","1.076","1.281","2.302","0.589","3.551","3.713","0.822","0.186",188.332
"3.767","0.028","0.313","0.274","1.039","1.235","2.077","0.591","3.360","3.736","0.758","0.199",188.682
"3.576","0.029","0.307","0.292","1.067","1.243","1.779","0.527","2.351","3.832","0.767","0.141",189.032
"3.953","0.030","0.315","0.256","1.096","1.255","1.782","0.500","2.291","3.791","0.810","0.101",189.382
"4.499","0.030","0.313","0.234","1.126","1.266","1.854","0.433","2.122","3.714","0.828","0.086",189.733
"4.368","0.028","0.324","0.209","1.152","1.273","1.990","0.360","2.500","3.665","0.807","0.109",190.083
"4.254","0.025","0.320","0.196","1.151","1.268","1.982","0.374","2.754","3.666","0.815","0.109",190.433
"4.099","0.024","0.321","0.196","1.173","1.289","2.015","0.414","2.806","3.638","0.745","0.098",190.783
"4.215","0.026","0.313","0.201","1.158","1.316","1.897","0.518","2.375","3.522","0.678","0.078",191.133
"3.788","0.024","0.309","0.221","1.175","1.335","1.917","0.626","2.520","3.440","0.583","0.074",191.483
"3.584","0.025","0.311","0.208","1.150","1.347","1.966","0.572","2.179","3.448","0.575","0.076",191.833
"4.337","0.026","0.311","0.190","1.147","1.344","2.174","0.453","2.747","3.609","0.635","0.085",192.183
"5.917","0.029","0.331","0.171","1.141","1.357","2.261","0.366","3.252","3.549","0.743","0.111",192.533
"6.440","0.029","0.327","0.162","1.145","1.328","2.692","0.477","3.478","3.583","0.766","0.118",192.883
"6.321","0.028","0.334","0.158","1.143","1.284","2.844","0.455","2.852","3.415","0.744","0.125",193.233
"5.997","0.027","0.323","0.145","1.097","1.220","2.926","0.419","1.975","3.403","0.737","0.120",193.583
"5.271","0.024","0.324","0.144","1.137","1.231","2.584","0.370","1.932","3.379","0.798","0.135",193.933
"4.770","0.022","0.323","0.162","1.156","1.226","2.854","0.446","2.399","3.442","0.878","0.148",194.283
"4.849","0.019","0.318","0.159","1.160","1.250","2.958","0.435","2.547","3.458","0.844","0.144",194.633
"5.967","0.020","0.319","0.180","1.113","1.220","3.020","0.374","2.469","3.382","0.795","0.147",194.983
"6.602","0.021","0.306","0.160","1.105","1.226","2.757","0.280","1.969","3.345","0.826","0.151",195.333
"6.064","0.023","0.306","0.177","1.126","1.222","2.724","0.278","2.226","3.399","0.886","0.166",195.683
"5.045","0.025","0.299","0.180","1.133","1.205","2.785","0.287","2.035","3.473","0.952","0.164",196.033
"4.929","0.027","0.313","0.211","1.155","1.199","2.920","0.310","2.433","3.521","0.951","0.137",196.383
"4.810","0.025","0.322","0.211","1.158","1.199","2.966","0.357","1.777","3.560","1.107","0.085",196.733
"6.395","0.028","0.318","0.225","1.176","1.213","2.794","0.364","2.234","3.610","1.282","0.098",197.083
"5.838","0.025","0.309","0.210","1.158","1.193","2.667","0.361","2.232","3.546","1.460","0.111",197.433
"5.384","0.028","0.316","0.233","1.175","1.158","2.373","0.391","3.370","3.575","1.704","0.189",197.783
"4.682","0.025","0.321","0.241","1.151","1.096","2.014","0.422","4.318","3.549","1.746","0.213",198.133
"4.932","0.026","0.327","0.259","1.166","1.065","1.669","0.420","5.009","3.703","2.075","0.251",198.484
"5.182","0.029","0.318","0.256","1.127","1.030","1.527","0.432","4.540","3.734","2.134","0.202",198.834
"4.405","0.033","0.325","0.263","1.153","1.048","1.775","0.473","3.502","3.850","2.175","0.151",199.184
"4.359","0.033","0.321","0.252","1.161","1.081","1.839","0.581","2.639","3.904","1.868","0.127",199.534
"4.999","0.034","0.328","0.264","1.173","1.142","2.024","0.535","2.791","4.038","1.560","0.146",199.884
"5.837","0.031","0.319","0.248","1.145","1.161","2.003","0.564","2.544","4.013","1.392","0.148",200.234
"5.860","0.032","0.313","0.231","1.122","1.148","1.793","0.482","2.386","4.009","1.396","0.121",200.584
"5.055","0.028","0.293","0.218","1.134","1.124","1.684","0.545","1.758","3.901","1.380","0.108",200.934
"4.783","0.025","0.298","0.202","1.124","1.092","1.537","0.572","2.398","3.971","1.377","0.103",201.284
"4.531","0.023","0.293","0.218","1.099","1.054","1.663","0.615","3.142","3.929","1.329","0.116",201.634
"4.376","0.025","0.300","0.231","1.096","1.032","1.679","0.576","4.368","3.927","1.389","0.171",201.984
"3.745","0.030","0.300","0.288","1.134","1.025","1.808","0.482","4.321","3.859","1.428","0.197",202.334
"3.930","0.031","0.304","0.305","1.140","1.030","1.964","0.554","4.158","3.812","1.446","0.217",202.684
"4.853","0.031","0.305","0.293","1.126","0.994","2.018","0.512","3.403","3.780","1.308","0.142",203.034
"5.077","0.027","0.310","0.261","1.114","0.989","2.132","0.509","3.003","3.785","1.284","0.101",203.384
"4.535","0.025","0.309","0.268","1.124","0.988","2.164","0.376","2.472","3.750","1.128","0.089",203.734
"3.994","0.025","0.314","0.256","1.184","1.011","1.942","0.409","2.067","3.706","1.133","0.093",204.084
"5.041","0.025","0.307","0.232","1.159","1.011","2.013","0.391","2.040","3.668","1.068","0.104",204.434
"4.818","0.028","0.316","0.217","1.144","1.016","1.877","0.453","2.036","3.649","1.018","0.089",204.784
"4.618","0.028","0.311","0.230","1.103","1.019","2.110","0.442","2.154","3.602","0.918","0.098",205.134
"3.440","0.032","0.305","0.247","1.143","1.044","1.997","0.482","2.247","3.645","0.871","0.116",205.484
"3.556","0.030","0.301","0.245","1.137","1.030","1.884","0.481","2.341","3.672","0.933","0.130",205.834
"3.288","0.028","0.296","0.230","1.121","1.008","1.778","0.476","2.399","3.716","0.927","0.129",206.184
"3.438","0.028","0.302","0.223","1.117","0.980","1.552","0.422","2.733","3.593","0.949","0.116",206.534
"4.502","0.030","0.298","0.225","1.164","0.978","1.739","0.369","2.902","3.596","0.868","0.111",206.885
"4.540","0.029","0.294","0.239","1.165","0.982","1.627","0.381","2.765","3.621","0.898","0.104",207.235
"4.910","0.028","0.292","0.236","1.171","0.983","1.758","0.361","2.801","3.727","0.934","0.123",207.585
"4.435","0.026","0.292","0.251","1.130","0.982","1.416","0.301","2.494","3.695","0.996","0.123",207.935
"4.810","0.029","0.300","0.263","1.101","0.971","1.435","0.349","2.517","3.710","0.989","0.127",208.285
"4.643","0.029","0.293","0.266","1.053","0.958","1.291","0.320","2.104","3.709","0.943","0.121",208.635
"4.030","0.031","0.297","0.253","1.053","0.963","1.527","0.473","2.167","3.755","0.952","0.104",208.985
"3.835","0.031","0.287","0.251","1.079","0.958","1.233","0.382","2.751","3.874","1.056","0.118",209.335
"3.710","0.031","0.290","0.276","1.080","0.957","1.320","0.547","3.452","4.011","1.081","0.132",209.685
"4.350","0.032","0.288","0.314","1.095","0.926","1.260","0.497","4.339","4.037","1.084","0.167",210.035
"3.855","0.031","0.292","0.337","1.111","0.941","1.557","0.510","4.747","4.010","1.113","0.167",210.385
"4.812","0.027","0.298","0.325","1.154","0.929","1.299","0.456","4.481","3.942","1.237","0.122",210.735
"5.063","0.022","0.292","0.313","1.150","0.915","1.434","0.427","3.768","3.927","1.270","0.082",211.085
"6.004","0.022","0.288","0.306","1.147","0.895","1.212","0.365","3.170","3.871","1.190","0.052",211.435
"4.869","0.026","0.286","0.308","1.142","0.913","1.215","0.289","3.014","3.852","1.014","0.053",211.785
"4.674","0.034","0.288","0.301","1.157","0.937","0.858","0.246","3.118","3.942","1.049","0.072",212.135
"3.744","0.041","0.298","0.286","1.137","0.932","0.726","0.275","3.742","3.976","1.081","0.097",212.485
"4.286","0.044","0.293","0.281","1.122","0.912","0.917","0.353","3.853","3.900","1.170","0.117",212.835
"3.909","0.046","0.281","0.284","1.100","0.905","1.163","0.499","4.364","3.793","1.133","0.135",213.185
"4.217","0.047","0.277","0.302","1.109","0.901","1.521","0.522","4.267","3.690","1.108","0.123",213.535
