"Li7_Ca43_umol_mol","X_B11_Ca43_mmol_mol","X_Mg24_Ca43_mmol_mol","P31_Ca43_mmol_mol","S34_Ca43_mmol_mol","K39_Ca43_mmol_mol","X_Mn55_Ca43_umol_mol","X_Cu63_Ca43_umol_mol","X_Zn66_Ca43_umol_mol","X_Sr88_Ca43_mmol_mol","X_Ba138_Ca43_umol_mol","Pb208_Ca43_umol_mol","time"
"5.502","0.030","0.348","0.272","0.976","1.133","7.581","0.623","25.907","3.521","1.676","0.133",141.776
"5.264","0.029","0.345","0.278","0.952","1.130","7.253","0.535","20.728","3.467","1.566","0.099",142.126
"4.448","0.030","0.359","0.282","0.962","1.133","7.459","0.633","21.735","3.587","1.696","0.140",142.476
"5.161","0.030","0.353","0.250","0.969","1.116","7.524","0.543","26.324","3.524","1.800","0.124",142.826
"4.801","0.029","0.357","0.246","0.975","1.124","7.299","0.641","28.194","3.459","1.947","0.128",143.176
"4.380","0.026","0.347","0.229","1.015","1.141","7.432","0.541","28.393","3.322","2.019","0.093",143.526
"3.987","0.024","0.340","0.234","1.005","1.132","7.571","0.546","21.152","3.258","1.895","0.083",143.876
"4.607","0.023","0.340","0.226","1.031","1.166","8.010","0.527","19.196","3.288","1.865","0.085",144.226
"4.739","0.025","0.354","0.221","1.015","1.158","8.076","0.538","21.646","3.350","1.755","0.096",144.577
"5.086","0.024","0.368","0.203","1.041","1.189","8.430","0.517","24.686","3.388","1.858","0.111",144.927
"4.590","0.025","0.365","0.172","1.042","1.199","8.817","0.477","24.158","3.461","1.816","0.120",145.277
"4.937","0.026","0.362","0.159","1.015","1.200","9.043","0.457","19.689","3.514","1.746","0.098",145.627
"4.167","0.027","0.351","0.140","0.983","1.217","8.637","0.465","19.125","3.495","1.655","0.092",145.977
"3.783","0.027","0.352","0.122","0.947","1.203","8.756","0.500","20.485","3.353","1.555","0.101",146.327
"3.219","0.024","0.349","0.136","0.983","1.230","9.481","0.598","21.603","3.287","1.578","0.108",146.677
"2.780","0.024","0.341","0.145","0.979","1.192","9.904","0.611","20.025","3.300","1.574","0.115",147.027
"2.689","0.023","0.340","0.183","0.991","1.197","10.149","0.632","18.051","3.414","1.511","0.083",147.377
"3.638","0.025","0.339","0.148","0.971","1.164","10.004","0.514","17.079","3.403","1.400","0.071",147.727
"4.484","0.024","0.358","0.153","1.002","1.207","10.557","0.529","17.464","3.474","1.458","0.075",148.077
"5.639","0.022","0.360","0.156","1.048","1.236","11.005","0.482","17.713","3.616","1.578","0.094",148.427
"5.714","0.024","0.361","0.205","1.042","1.239","11.450","0.504","16.570","3.688","1.665","0.111",148.777
"5.116","0.024","0.347","0.206","1.016","1.240","11.306","0.486","15.157","3.696","1.563","0.087",149.127
"4.202","0.025","0.348","0.183","1.005","1.194","10.880","0.469","12.783","3.593","1.439","0.063",149.477
"4.562","0.022","0.339","0.161","0.965","1.206","10.302","0.482","11.156","3.609","1.363","0.054",149.827
"4.290","0.027","0.347","0.156","0.945","1.165","9.900","0.515","11.508","3.501","1.329","0.075",150.177
"5.201","0.028","0.352","0.148","0.925","1.179","9.840","0.486","11.316","3.547","1.452","0.086",150.527
"3.481","0.029","0.356","0.144","0.914","1.137","9.501","0.498","10.841","3.530","1.493","0.081",150.877
"3.996","0.026","0.355","0.170","0.928","1.172","9.779","0.476","9.911","3.631","1.518","0.068",151.227
"4.297","0.031","0.354","0.214","0.971","1.202","9.483","0.591","11.544","3.661","1.392","0.080",151.577
"5.447","0.034","0.357","0.242","1.022","1.257","9.270","0.651","12.805","3.678","1.573","0.085",151.927
"5.644","0.034","0.356","0.218","1.015","1.213","8.392","0.626","20.653","3.671","1.796","0.130",152.277
"5.411","0.028","0.342","0.226","0.933","1.168","7.114","0.651","29.365","3.617","2.200","0.175",152.627
"5.039","0.027","0.346","0.235","0.865","1.131","6.788","0.680","39.493","3.684","2.398","0.226",152.978
"4.689","0.027","0.350","0.259","0.872","1.126","6.597","0.802","42.481","3.675","2.701","0.217",153.328
"4.053","0.029","0.346","0.261","0.895","1.101","6.854","0.843","42.690","3.802","2.883","0.236",153.678
"4.125","0.028","0.338","0.275","0.954","1.102","7.036","0.766","41.727","3.711","2.951","0.230",154.028
"3.754","0.029","0.336","0.290","0.977","1.120","6.883","0.573","38.892","3.763","2.834","0.257",154.378
"4.052","0.028","0.342","0.287","0.975","1.114","7.119","0.501","35.795","3.541","2.620","0.228",154.728
"3.410","0.030","0.339","0.291","0.954","1.087","7.078","0.521","31.211","3.578","2.526","0.197",155.078
"3.744","0.031","0.330","0.301","0.885","1.056","7.424","0.677","27.573","3.505","2.498","0.173",155.428
"3.883","0.030","0.336","0.296","0.862","1.068","7.550","0.550","26.524","3.620","2.429","0.195",155.778
"4.193","0.029","0.342","0.284","0.868","1.105","7.742","0.518","25.325","3.596","2.237","0.217",156.128
"4.798","0.031","0.337","0.252","0.884","1.139","7.641","0.505","26.397","3.627","2.020","0.215",156.478
"4.163","0.034","0.346","0.258","0.897","1.172","8.026","0.554","24.749","3.637","1.957","0.168",156.828
"4.768","0.032","0.336","0.256","0.918","1.169","8.060","0.525","24.523","3.685","2.026","0.150",157.178
"4.258","0.035","0.357","0.280","0.984","1.172","8.790","0.420","25.568","3.672","2.234","0.137",157.528
"5.351","0.034","0.349","0.286","1.015","1.171","9.447","0.414","25.891","3.679","2.169","0.140",157.878
"4.851","0.038","0.352","0.280","1.045","1.196","9.389","0.420","24.708","3.627","2.040","0.127",158.228
"4.944","0.034","0.332","0.261","1.027","1.199","9.010","0.428","19.769","3.617","1.651","0.100",158.578
"4.125","0.034","0.328","0.244","1.011","1.204","8.329","0.460","14.073","3.538","1.537","0.060",158.928
"4.980","0.030","0.330","0.231","0.985","1.216","8.071","0.479","11.826","3.517","1.431","0.057",159.278
"5.268","0.031","0.356","0.213","1.001","1.224","7.791","0.476","10.587","3.478","1.368","0.058",159.628
"5.828","0.034","0.359","0.171","0.974","1.226","7.024","0.658","12.349","3.495","1.369","0.088",159.978
"6.418","0.034","0.361","0.156","0.942","1.229","6.550","0.661","16.711","3.487","1.317","0.079",160.328
"5.484","0.031","0.332","0.164","0.889","1.264","6.019","0.755","19.706","3.539","1.335","0.063",160.678
"5.615","0.027","0.340","0.174","0.919","1.305","6.227","0.600","20.075","3.516","1.179","0.044",161.028
"4.533","0.027","0.346","0.185","0.917","1.339","6.145","0.764","15.804","3.503","1.277","0.041",161.378
"4.418","0.028","0.357","0.182","0.915","1.362","5.932","0.719","12.376","3.493","1.241","0.049",161.729
"4.525","0.027","0.363","0.213","0.956","1.406","5.588","0.707","10.177","3.429","1.166","0.041",162.079
"3.645","0.027","0.350","0.203","0.964","1.399","5.451","0.494","8.202","3.359","1.020","0.037",162.429
"5.299","0.028","0.357","0.180","0.959","1.414","5.501","0.549","9.192","3.348","1.037","0.038",162.779
"5.210","0.028","0.348","0.175","0.895","1.377","5.866","0.558","12.233","3.348","1.151","0.065",163.129
"6.256","0.029","0.355","0.190","0.881","1.396","6.146","0.605","14.214","3.381","1.250","0.072",163.479
"4.772","0.028","0.355","0.188","0.875","1.378","6.363","0.554","13.315","3.374","1.251","0.073",163.829
"4.734","0.028","0.362","0.167","0.904","1.413","6.394","0.572","9.714","3.437","1.168","0.037",164.179
"3.935","0.027","0.368","0.163","0.930","1.396","6.357","0.564","7.192","3.400","1.120","0.031",164.529
"4.293","0.024","0.365","0.197","0.904","1.398","6.409","0.589","5.801","3.325","1.113","0.032",164.879
"3.428","0.024","0.348","0.181","0.856","1.369","6.227","0.452","5.580","3.379","1.227","0.046",165.229
"3.819","0.023","0.342","0.159","0.866","1.401","6.466","0.512","6.555","3.372","1.183","0.049",165.579
"4.022","0.022","0.332","0.131","0.926","1.401","6.820","0.465","6.961","3.375","1.128","0.053",165.929
"4.408","0.020","0.334","0.140","0.956","1.390","6.874","0.444","5.980","3.235","1.085","0.047",166.279
"3.794","0.019","0.336","0.146","0.939","1.387","6.747","0.340","5.373","3.225","1.090","0.045",166.629
"3.349","0.024","0.348","0.154","0.963","1.434","6.868","0.378","5.348","3.258","1.223","0.045",166.979
"3.077","0.028","0.364","0.153","0.953","1.499","7.181","0.400","6.436","3.367","1.361","0.093",167.329
"4.115","0.030","0.366","0.155","0.963","1.485","7.451","0.487","9.948","3.376","1.423","0.125",167.679
"4.667","0.027","0.348","0.164","0.896","1.418","7.400","0.455","12.037","3.307","1.374","0.158",168.029
"4.851","0.027","0.332","0.182","0.907","1.342","7.691","0.608","16.497","3.293","1.388","0.175",168.379
"4.205","0.025","0.321","0.214","0.887","1.290","7.762","0.563","19.231","3.297","1.543","0.211",168.729
"3.250","0.026","0.336","0.261","0.944","1.292","7.677","0.550","24.239","3.421","1.917","0.262",169.079
"3.298","0.025","0.327","0.299","0.939","1.237","7.094","0.513","27.749","3.387","2.195","0.234",169.429
"4.140","0.028","0.334","0.297","0.940","1.220","6.593","0.578","26.922","3.494","2.348","0.201",169.779
"5.857","0.028","0.330","0.328","0.914","1.176","6.368","0.543","26.080","3.530","2.424","0.162",170.13
"6.342","0.030","0.343","0.332","0.937","1.214","6.450","0.613","23.949","3.600","2.304","0.162",170.48
"5.715","0.030","0.336","0.321","0.946","1.239","6.404","0.609","24.111","3.637","2.296","0.154",170.83
"5.663","0.028","0.331","0.214","0.945","1.241","6.211","0.640","20.726","3.524","2.045","0.125",171.18
"5.710","0.026","0.330","0.160","0.949","1.253","5.823","0.519","15.661","3.477","1.965","0.092",171.53
"5.369","0.029","0.337","0.145","0.952","1.244","5.954","0.490","10.534","3.449","1.738","0.064",171.88
"4.916","0.030","0.343","0.161","0.918","1.286","6.235","0.431","7.719","3.518","1.552","0.043",172.23
"5.256","0.031","0.347","0.162","0.891","1.313","6.308","0.430","7.100","3.488","1.519","0.042",172.58
"5.881","0.026","0.346","0.168","0.863","1.366","6.353","0.362","8.347","3.438","1.408","0.051",172.93
"5.790","0.026","0.341","0.168","0.880","1.364","6.719","0.387","8.906","3.397","1.389","0.053",173.28
"4.657","0.026","0.342","0.170","0.907","1.372","7.088","0.345","8.814","3.491","1.152","0.054",173.63
"5.324","0.026","0.337","0.157","0.930","1.366","7.290","0.451","10.128","3.459","1.208","0.058",173.98
"5.091","0.025","0.336","0.145","0.925","1.385","6.914","0.552","12.170","3.395","1.125","0.066",174.33
"5.496","0.023","0.330","0.133","0.870","1.358","6.846","0.640","13.986","3.340","1.153","0.082",174.68
"5.359","0.025","0.339","0.139","0.848","1.333","6.939","0.671","13.443","3.268","1.014","0.066",175.03
"5.724","0.025","0.350","0.162","0.854","1.308","6.749","0.545","9.855","3.353","0.976","0.045",175.38
"6.060","0.027","0.351","0.180","0.880","1.343","6.713","0.519","9.944","3.277","0.897","0.051",175.73
"6.091","0.028","0.361","0.181","0.923","1.366","6.291","0.460","9.965","3.389","0.940","0.065",176.08
"6.983","0.028","0.344","0.163","0.903","1.362","6.194","0.460","12.822","3.281","0.983","0.082",176.43
"7.071","0.023","0.352","0.161","0.903","1.329","5.874","0.481","15.271","3.345","1.021","0.066",176.78
"6.304","0.019","0.336","0.176","0.905","1.319","5.675","0.389","14.269","3.259","0.952","0.047",177.13
"4.853","0.017","0.342","0.170","0.946","1.336","5.622","0.431","12.739","3.266","0.991","0.033",177.48
"4.703","0.021","0.327","0.180","0.931","1.326","5.561","0.407","10.150","3.235","0.979","0.029",177.83
"4.888","0.025","0.326","0.184","0.911","1.323","5.477","0.381","13.445","3.264","1.148","0.050",178.18
"4.505","0.029","0.321","0.234","0.894","1.312","5.041","0.470","15.714","3.367","1.368","0.096",178.53
"4.426","0.028","0.325","0.296","0.887","1.319","4.843","0.583","25.079","3.402","1.582","0.183",178.881
"4.436","0.025","0.325","0.329","0.882","1.279","4.944","0.596","29.949","3.387","1.712","0.225",179.231
"4.923","0.020","0.322","0.329","0.866","1.235","4.818","0.659","37.213","3.503","1.907","0.236",179.581
"4.604","0.022","0.322","0.290","0.887","1.187","4.472","0.577","34.721","3.570","2.006","0.191",179.931
"5.441","0.023","0.323","0.281","0.881","1.187","4.063","0.618","30.893","3.589","1.929","0.155",180.281
"6.545","0.026","0.327","0.256","0.900","1.210","3.820","0.432","23.729","3.483","1.553","0.114",180.631
"6.988","0.025","0.332","0.217","0.925","1.250","3.872","0.353","15.916","3.410","1.236","0.075",180.981
"6.877","0.026","0.328","0.178","0.893","1.247","3.556","0.369","12.434","3.455","1.030","0.063",181.331
"6.673","0.026","0.333","0.171","0.841","1.268","3.582","0.420","10.198","3.430","0.939","0.060",181.681
"6.080","0.026","0.332","0.162","0.852","1.278","3.581","0.386","11.904","3.424","0.980","0.071",182.031
"4.861","0.025","0.330","0.144","0.891","1.310","3.674","0.428","14.651","3.354","0.981","0.072",182.381
"4.359","0.023","0.315","0.134","0.896","1.283","3.531","0.395","14.992","3.267","0.963","0.064",182.731
"4.309","0.019","0.308","0.142","0.866","1.299","3.431","0.426","13.009","3.226","0.902","0.056",183.081
"4.748","0.018","0.318","0.155","0.862","1.314","3.686","0.294","8.922","3.252","0.886","0.050",183.431
"4.036","0.020","0.334","0.153","0.897","1.358","4.140","0.308","7.951","3.327","0.824","0.054",183.781
"4.304","0.024","0.332","0.176","0.880","1.346","4.395","0.361","8.830","3.386","0.803","0.061",184.131
"3.963","0.024","0.324","0.168","0.898","1.330","4.172","0.540","9.466","3.360","0.820","0.050",184.481
"4.183","0.024","0.319","0.161","0.888","1.322","4.218","0.516","9.556","3.354","0.859","0.049",184.831
"3.409","0.023","0.322","0.131","0.877","1.301","3.920","0.525","9.615","3.377","0.838","0.051",185.181
"3.227","0.022","0.316","0.123","0.881","1.319","3.508","0.433","15.669","3.391","0.827","0.051",185.531
"4.026","0.020","0.319","0.128","0.862","1.323","2.993","0.551","19.388","3.340","0.753","0.075",185.881
"4.222","0.019","0.327","0.123","0.872","1.322","2.842","0.503","22.477","3.246","0.715","0.074",186.231
"4.744","0.024","0.337","0.146","0.842","1.310","2.983","0.500","18.295","3.293","0.682","0.084",186.581
"4.351","0.025","0.342","0.165","0.862","1.314","3.093","0.421","17.411","3.414","0.700","0.069",186.931
"4.497","0.026","0.346","0.191","0.869","1.370","3.217","0.491","14.574","3.465","0.728","0.057",187.282
"4.269","0.025","0.348","0.185","0.857","1.393","3.279","0.483","14.966","3.533","0.794","0.059",187.632
"4.630","0.024","0.347","0.177","0.817","1.375","3.210","0.439","16.334","3.507","0.911","0.047",187.982
"4.421","0.023","0.334","0.145","0.821","1.301","3.046","0.407","16.286","3.439","0.899","0.048",188.332
"4.452","0.022","0.322","0.159","0.849","1.280","3.173","0.431","14.291","3.321","0.912","0.035",188.682
"2.897","0.023","0.316","0.162","0.876","1.264","3.125","0.386","9.502","3.249","0.887","0.035",189.032
"3.197","0.024","0.322","0.175","0.875","1.258","2.815","0.446","8.873","3.277","1.010","0.037",189.382
"3.575","0.024","0.325","0.181","0.866","1.273","2.674","0.402","11.824","3.375","1.022","0.043",189.732
"3.925","0.024","0.328","0.198","0.914","1.253","2.516","0.518","16.307","3.345","1.060","0.039",190.082
"3.897","0.022","0.328","0.228","0.905","1.283","2.828","0.418","19.962","3.446","1.121","0.040",190.432
"3.608","0.022","0.335","0.217","0.923","1.258","2.750","0.482","21.375","3.533","1.276","0.048",190.782
"4.528","0.022","0.330","0.214","0.898","1.292","3.038","0.449","22.295","3.614","1.313","0.071",191.132
"5.298","0.025","0.328","0.240","0.858","1.272","3.042","0.479","21.567","3.658","1.239","0.079",191.482
"5.518","0.026","0.325","0.242","0.868","1.266","3.054","0.528","17.540","3.604","1.080","0.074",191.832
"5.177","0.024","0.331","0.237","0.824","1.240","2.570","0.590","13.817","3.685","1.122","0.059",192.182
"5.176","0.023","0.337","0.225","0.872","1.242","2.631","0.635","11.104","3.702","1.078","0.048",192.532
"4.476","0.021","0.331","0.231","0.857","1.224","2.562","0.644","12.668","3.635","1.049","0.053",192.882
"3.276","0.023","0.323","0.192","0.896","1.251","3.073","0.496","15.852","3.528","0.902","0.063",193.232
"2.361","0.023","0.322","0.188","0.931","1.257","3.002","0.578","17.521","3.518","0.887","0.066",193.582
"2.900","0.024","0.331","0.175","0.937","1.291","3.163","0.589","16.743","3.488","0.889","0.073",193.932
"4.104","0.023","0.324","0.203","0.917","1.256","2.740","0.617","13.670","3.441","0.852","0.055",194.282
"4.046","0.023","0.314","0.162","0.837","1.247","2.818","0.553","11.836","3.383","0.862","0.070",194.632
"5.022","0.023","0.304","0.130","0.812","1.265","2.869","0.543","11.212","3.391","0.759","0.052",194.982
"4.965","0.022","0.311","0.151","0.816","1.300","2.909","0.481","9.857","3.395","0.737","0.070",195.332
"4.970","0.022","0.321","0.171","0.828","1.304","2.749","0.502","8.214","3.370","0.788","0.052",195.682
"3.914","0.022","0.320","0.194","0.861","1.252","2.573","0.402","6.290","3.374","0.998","0.053",196.033
"4.575","0.021","0.318","0.180","0.853","1.229","2.691","0.560","5.562","3.468","1.048","0.042",196.383
"4.605","0.021","0.304","0.173","0.849","1.242","2.780","0.534","7.281","3.552","1.031","0.050",196.733
"5.189","0.020","0.309","0.190","0.811","1.248","2.494","0.546","8.329","3.651","0.912","0.046",197.083
"3.906","0.022","0.317","0.174","0.800","1.255","2.468","0.515","8.865","3.764","0.921","0.037",197.433
"4.074","0.024","0.329","0.163","0.827","1.240","2.451","0.450","8.381","3.724","0.938","0.033",197.783
"3.446","0.025","0.329","0.149","0.855","1.252","2.706","0.501","13.331","3.732","0.997","0.039",198.133
"3.707","0.024","0.332","0.150","0.872","1.252","2.612","0.458","16.836","3.688","1.072","0.055",198.483
"3.263","0.027","0.325","0.183","0.836","1.243","2.403","0.431","17.807","3.692","1.017","0.052",198.833
"3.341","0.027","0.326","0.196","0.868","1.232","2.292","0.387","12.234","3.748","1.016","0.041",199.183
"3.392","0.028","0.314","0.202","0.876","1.224","2.585","0.449","8.023","3.715","0.996","0.031",199.533
"3.727","0.025","0.318","0.189","0.943","1.233","2.508","0.534","5.722","3.836","1.048","0.030",199.883
"3.595","0.024","0.312","0.187","0.912","1.231","2.393","0.524","5.502","3.827","1.009","0.036",200.233
"4.217","0.025","0.315","0.185","0.880","1.217","1.939","0.503","7.980","3.826","1.062","0.050",200.583
"4.527","0.027","0.312","0.216","0.882","1.209","2.083","0.419","9.304","3.805","1.123","0.052",200.933
"4.027","0.027","0.307","0.237","0.865","1.173","1.990","0.391","10.331","3.788","1.166","0.069",201.283
"3.648","0.027","0.304","0.267","0.902","1.151","2.016","0.280","9.028","3.884","1.143","0.061",201.633
"2.897","0.028","0.308","0.233","0.838","1.120","1.836","0.314","7.947","3.902","1.090","0.055",201.983
"2.642","0.026","0.311","0.204","0.825","1.105","1.763","0.437","8.816","3.848","1.048","0.054",202.333
"2.946","0.029","0.316","0.180","0.798","1.081","1.776","0.481","10.313","3.845","0.961","0.043",202.683
"3.282","0.026","0.307","0.174","0.805","1.050","1.850","0.505","13.134","3.814","0.896","0.037",203.033
"3.554","0.028","0.316","0.186","0.808","1.070","1.669","0.336","14.002","3.880","0.920","0.029",203.383
"2.690","0.023","0.312","0.192","0.846","1.073","1.771","0.315","12.549","3.895","0.924","0.033",203.733
"2.638","0.021","0.318","0.179","0.848","1.089","1.685","0.401","10.572","3.900","0.888","0.052",204.083
"4.245","0.021","0.312","0.166","0.820","1.055","1.809","0.440","8.740","3.783","0.853","0.038",204.434
"4.997","0.023","0.317","0.154","0.811","1.077","1.726","0.555","7.304","3.637","0.896","0.037",204.784
"5.756","0.026","0.311","0.159","0.827","1.084","1.699","0.474","5.079","3.650","0.950","0.020",205.134
"5.568","0.025","0.305","0.173","0.847","1.095","1.915","0.494","3.148","3.718","0.899","0.020",205.484
"5.106","0.028","0.294","0.160","0.831","1.084","1.610","0.369","3.470","3.794","0.903","0.016",205.834
"4.943","0.025","0.299","0.164","0.838","1.087","1.572","0.288","4.144","3.743","0.953","0.016",206.184
"4.626","0.026","0.298","0.157","0.826","1.081","1.401","0.360","4.657","3.776","0.985","0.026",206.534
"4.228","0.023","0.293","0.154","0.829","1.061","1.734","0.373","4.862","3.749","0.974","0.031",206.884
"3.792","0.024","0.290","0.138","0.850","1.042","2.053","0.478","4.739","3.811","0.851","0.034",207.234
"4.459","0.023","0.304","0.131","0.876","1.072","2.448","0.396","4.895","3.891","0.896","0.034",207.584
"5.664","0.022","0.305","0.142","0.866","1.087","2.616","0.489","5.192","3.865","0.832","0.043",207.934
"5.989","0.021","0.314","0.155","0.807","1.133","2.282","0.482","5.554","3.843","0.856","0.048",208.284
"5.361","0.020","0.301","0.145","0.822","1.129","2.014","0.457","6.087","3.783","0.953","0.056",208.634
"5.026","0.023","0.316","0.163","0.830","1.152","1.901","0.443","7.154","3.877","0.971","0.053",208.984
"4.734","0.021","0.319","0.164","0.860","1.144","2.245","0.525","8.381","3.914","1.083","0.046",209.334
"3.963","0.023","0.314","0.195","0.832","1.096","2.340","0.533","9.498","3.953","1.057","0.043",209.684
"3.902","0.019","0.308","0.214","0.853","1.079","2.259","0.496","9.121","3.979","1.158","0.044",210.034
"4.438","0.022","0.302","0.244","0.838","1.048","1.788","0.459","7.170","3.975","1.108","0.058",210.384
"4.481","0.022","0.304","0.250","0.821","1.039","1.465","0.517","5.846","4.041","1.168","0.059",210.734
"4.296","0.026","0.295","0.224","0.823","1.029","1.518","0.589","4.794","4.156","1.191","0.047",211.084
"4.937","0.025","0.294","0.209","0.800","1.028","1.530","0.518","6.350","4.199","1.342","0.043",211.434
"5.353","0.024","0.294","0.194","0.867","1.050","1.798","0.521","7.333","4.114","1.342","0.034",211.784
"5.302","0.019","0.295","0.214","0.865","1.043","1.359","0.457","7.438","4.043","1.246","0.040",212.134
"5.545","0.021","0.297","0.213","0.904","1.056","1.348","0.500","7.276","4.117","1.134","0.030",212.484
"5.567","0.022","0.297","0.229","0.848","1.049","1.066","0.447","5.672","4.134","1.118","0.027",212.834
"5.890","0.024","0.296","0.220","0.828","1.051","1.182","0.458","5.711","4.135","1.142","0.027",213.185
"6.382","0.021","0.297","0.211","0.851","1.033","1.239","0.440","5.062","4.015","1.148","0.038",213.535
"6.848","0.021","0.293","0.193","0.884","1.030","1.131","0.365","5.177","4.026","0.965","0.055",213.885
"6.995","0.023","0.293","0.193","0.881","1.038","1.030","0.336","4.797","3.892","1.011","0.051",214.235
"6.298","0.025","0.278","0.200","0.846","1.028","0.952","0.323","4.733","3.941","1.034","0.048",214.585
"5.963","0.027","0.278","0.208","0.811","1.019","1.440","0.401","5.555","3.914","1.093","0.044",214.935
"6.432","0.031","0.288","0.211","0.835","1.008","1.550","0.453","6.670","4.011","1.101","0.054",215.285
"5.713","0.031","0.289","0.201","0.814","0.998","1.590","0.380","6.416","3.944","1.075","0.048",215.635
"5.733","0.032","0.301","0.212","0.851","1.009","0.988","0.416","6.960","4.071","1.210","0.049",215.985
"4.801","0.029","0.294","0.213","0.858","1.000","1.154","0.386","7.804","4.214","1.268","0.050",216.335
"4.276","0.026","0.302","0.232","0.887","0.989","1.051","0.534","9.011","4.284","1.132","0.065",216.685
"4.505","0.026","0.281","0.232","0.859","0.984","1.231","0.569","12.234","4.281","1.023","0.071",217.035
"4.706","0.027","0.276","0.252","0.848","0.999","1.009","0.589","12.636","4.331","0.959","0.071",217.385
"4.533","0.029","0.271","0.259","0.872","1.021","1.041","0.591","12.354","4.471","1.126","0.064",217.735
"3.490","0.027","0.289","0.232","0.912","0.995","0.893","0.526","8.575","4.470","1.084","0.042",218.085
"3.164","0.026","0.290","0.201","0.903","0.986","0.885","0.504","5.852","4.473","1.031","0.038",218.435
"4.000","0.029","0.290","0.183","0.900","0.983","0.626","0.486","5.136","4.527","1.079","0.043",218.785
"4.356","0.030","0.271","0.188","0.833","1.005","0.581","0.546","4.615","4.492","1.145","0.045",219.135
"4.135","0.028","0.273","0.193","0.823","0.990","0.698","0.594","6.187","4.495","1.183","0.043",219.485
"4.147","0.027","0.280","0.204","0.833","0.998","1.000","0.523","7.177","4.463","1.154","0.035",219.835
"4.472","0.028","0.290","0.206","0.856","0.995","1.192","0.451","7.564","4.556","1.208","0.037",220.185
"5.189","0.029","0.299","0.216","0.890","0.986","1.039","0.371","6.428","4.482","1.370","0.038",220.535
"4.529","0.026","0.291","0.211","0.851","0.943","1.030","0.388","5.268","4.356","1.361","0.055",220.885
"4.641","0.025","0.296","0.238","0.878","0.958","1.067","0.410","4.225","4.278","1.304","0.071",221.235
